UniversalProductCode	AvgUnitsShipped	StdUnitsShipped	MinUnitsShipped	MaxUnitsShipped	AvgNetAmount	StdNetAmount	MinNetAmount	MaxNetAmount	NumberOfTransactions	NumberOfTransactionDays	GLCategory
085997500226	1.858108	1.6288643643609	0.000000	8.000000	12.545810	10.8805974734354	0.000000	58.880000	148	104	Inventory - Body Care
085626200508	0.762295	0.793082475555641	0.000000	4.000000	12.903442	16.646620274482	0.000000	82.160000	122	95	Inventory - Packaged Grocery
085997500210	2.011627	1.40727005679757	0.000000	6.000000	8.947403	6.32132188315832	0.000000	29.400000	258	158	Inventory - Body Care
002418242419	2.047306	1.61257271466444	0.000000	8.000000	21.448199	12.405332556354	0.000000	104.920000	761	247	Inventory - Packaged Grocery
085292100504	0.671309	0.830409629353775	0.000000	10.000000	7.474456	10.293988546365	0.000000	83.700000	718	171	Inventory - Refrigerated Grocery
004318200070	0.881136	0.442070571308566	0.000000	3.000000	8.199082	4.10941245154408	0.000000	29.040000	774	243	Inventory - Packaged Grocery
078273301004	1.049450	0.881218847825061	0.000000	6.000000	11.472032	9.34043634381338	0.000000	59.040000	182	117	Inventory - Packaged Grocery
005844943002	1.289817	0.910713268602158	0.000000	10.000000	18.929869	13.1270032720487	0.000000	141.700000	383	166	Inventory - Packaged Grocery
068954400173	1.208379	0.705715387541678	0.000000	10.000000	20.042270	11.5749705911817	0.000000	163.700000	4559	289	Inventory - Refrigerated Grocery
070161910190	2.257142	1.19663393446335	0.000000	6.000000	13.749142	7.32434472934513	0.000000	36.420000	35	34	Inventory - Vitamins
063687422048	1.078014	0.547345017807512	0.000000	4.000000	9.306453	4.82505837718559	0.000000	35.320000	423	204	Inventory - Body Care
085758400511	0.960365	1.7923424920648	0.000000	12.000000	2.237591	5.92325025383788	0.000000	44.880000	328	91	Inventory - Body Care
003997800330	1.111607	0.349963750379742	1.000000	4.000000	9.763928	3.13051539585531	0.000000	36.240000	1120	272	Inventory - Packaged Grocery
089824800156	1.447652	1.08364055150963	0.000000	19.000000	19.516073	14.253111203232	0.000000	226.860000	2875	287	Inventory - Refrigerated Grocery
071623718287	1.628571	1.03084303491723	0.000000	6.000000	6.970000	4.43406589764015	0.000000	26.040000	105	87	Inventory - Body Care
006098821203	2.193654	2.55602037110489	0.000000	24.000000	8.375380	14.6943857833275	0.000000	413.800000	1513	273	Inventory - Packaged Grocery
030807825297	2.128526	1.37100524053367	1.000000	8.000000	14.943605	9.57706437903737	6.920000	56.640000	319	176	Inventory - Body Care
075764502160	1.517000	7.61023170650057	0.000000	240.000000	17.371710	82.7871691770908	0.000000	2611.200000	1000	254	Inventory - Packaged Grocery
003291700154	0.949855	0.427564348950011	0.000000	6.000000	17.224956	7.64331246308474	0.000000	105.900000	1037	246	Inventory - Packaged Tea
085828400298	0.524926	0.64861418598142	0.000000	4.000000	10.428768	14.0753240985252	0.000000	136.160000	341	160	Inventory - Packaged Grocery
008173840222	2.876901	2.47928935511963	0.000000	24.000000	11.210318	9.46061765762454	0.000000	98.400000	723	232	Inventory - Body Care
004260847004	1.000000	0	1.000000	1.000000	43.107812	3.09064533857755	37.160000	47.360000	32	32	Inventory - Packaged Grocery
002250652113	4.530612	12.2203758139434	1.000000	86.000000	23.408571	67.2717236908148	4.230000	472.140000	49	40	Inventory - Vitamins
083418300952	0.000000	NULL	0.000000	0.000000	0.000000	NULL	0.000000	0.000000	1	1	Inventory - Frozen
069765820116	1.217391	0.764459925033417	0.000000	5.000000	11.377681	7.23536253511133	0.000000	49.100000	69	60	Inventory - Vitamins
002743400905	0.571428	1.13389341902768	0.000000	3.000000	6.520000	12.9377239111058	0.000000	34.230000	7	6	Inventory - Vitamins
003727938697	2.018518	1.57205238691265	0.000000	6.000000	16.491666	10.8504346056771	0.000000	68.100000	54	46	Inventory - Packaged Grocery
067562513863	0.000000	0	0.000000	0.000000	0.000000	0	0.000000	0.000000	41	41	Inventory - Packaged Grocery
007487397083	1.110962	0.686248661080785	0.000000	6.000000	27.361657	14.0400831025539	0.000000	157.680000	748	250	Inventory - Packaged Grocery
075008870135	0.745583	0.639728288795771	0.000000	5.000000	8.684381	7.40805410916922	0.000000	60.150000	849	246	Inventory - Refrigerated Grocery
007152416007	1.274787	1.7808527141203	0.000000	12.000000	14.085297	7.31175819737224	0.000000	36.040000	353	188	Inventory - Packaged Grocery
035800803502	2.649681	2.04382102227554	0.000000	12.000000	16.584522	12.8566619493682	0.000000	77.640000	314	176	Inventory - Vitamins
085332500502	0.868263	0.418702790233491	0.000000	2.000000	19.176766	10.1537127324128	0.000000	44.160000	167	125	Inventory - Packaged Grocery
079921064547	1.069868	0.424769044969278	1.000000	12.000000	21.592235	8.73506229820007	0.000000	244.440000	1145	260	Inventory - Packaged Grocery
073215302915	1.401785	0.98082803391094	0.000000	10.000000	26.361845	18.6786514698758	0.000000	217.100000	672	99	Inventory - Packaged Grocery
072474200316	2.219178	1.92440998816541	0.000000	10.000000	11.406027	9.76118332845245	0.000000	46.800000	146	111	Inventory - Body Care
079921092001	1.355561	0.994067619042869	1.000000	12.000000	24.416318	17.7759190239925	0.000000	216.480000	3569	287	Inventory - Packaged Grocery
089735100097	1.160493	1.11842006163787	0.000000	26.000000	21.364243	16.6920509744413	0.000000	380.380000	648	233	Inventory - Packaged Grocery
008705272364	2.000000	2.82842712474619	0.000000	4.000000	6.100000	8.62670273047588	0.000000	12.200000	2	2	Inventory - Body Care
072534228381	1.112338	0.602831001147809	0.000000	6.000000	15.774116	8.67831695448855	0.000000	92.520000	1086	242	Inventory - Packaged Grocery
065117000110	2.180451	1.51674784897363	0.000000	6.000000	5.907969	3.97725384157219	0.000000	18.420000	133	103	Inventory - Packaged Grocery
001792900020	1.060287	0.308254749034459	0.000000	3.000000	23.900066	6.88097435958537	0.000000	69.060000	1045	269	Inventory - Packaged Grocery
004217519739	0.680851	0.512484271092426	0.000000	2.000000	9.683829	7.29055378022335	0.000000	28.480000	94	65	Inventory - Packaged Grocery
002558311083	0.814814	0.681459803941116	0.000000	2.000000	37.893333	34.7781650110879	0.000000	115.040000	27	22	Inventory - Frozen
007433338530	0.858455	0.437852416210691	0.000000	3.000000	15.500477	7.9112429119599	0.000000	53.340000	544	238	Inventory - Packaged Grocery
007695041516	1.092323	0.596598685817786	0.000000	8.000000	17.502383	9.56971365125579	0.000000	128.400000	1993	275	Inventory - Packaged Tea
083956300015	0.866295	0.654981284013277	0.000000	4.000000	6.246740	4.75505185248857	0.000000	26.960000	359	204	Inventory - Packaged Grocery
003927832200	1.208469	0.68279026831809	1.000000	8.000000	24.944299	13.9070459788416	17.400000	148.560000	307	177	Inventory - Body Care
008983618535	1.091247	0.392392356328721	0.000000	4.000000	11.204990	3.76485867828401	0.000000	44.760000	537	212	Inventory - Packaged Grocery
089177000244	0.948827	0.57476616749884	0.000000	5.000000	13.206247	7.75260187608731	0.000000	64.850000	938	246	Inventory - Refrigerated Grocery
003619212077	0.735899	0.64694652295014	0.000000	10.000000	14.850125	14.9960960983905	0.000000	266.100000	1117	261	Inventory - Packaged Grocery
085207500603	0.800000	0.833508753466491	0.000000	3.000000	11.141500	13.4907696612399	0.000000	48.240000	20	20	Inventory - Packaged Grocery
089685900055	0.643750	0.596193515952622	0.000000	6.000000	13.692843	12.2301266999883	0.000000	109.020000	320	166	Inventory - Packaged Grocery
085047500602	0.931034	0.411236479752053	0.000000	4.000000	19.841724	8.43920151548064	0.000000	76.080000	116	94	Inventory - Packaged Grocery
008425326982	0.914285	0.373491363112091	0.000000	2.000000	13.859142	5.66440972026138	0.000000	30.300000	35	32	Inventory - Packaged Grocery
068524898765	1.000000	0	1.000000	1.000000	33.376666	0.300222139978666	33.030000	33.550000	3	3	Inventory - Frozen
007852201515	3.926241	3.02268049197135	0.000000	25.000000	12.544737	10.1206179894946	0.000000	84.000000	705	234	Inventory - Body Care
085997500244	2.148837	1.38286782013134	0.000000	8.000000	23.986883	14.792484832953	0.000000	82.720000	215	135	Inventory - Body Care
004217519733	0.402135	0.519473355776275	0.000000	2.000000	5.746298	7.42534668524201	0.000000	28.740000	281	149	Inventory - Packaged Grocery
007341651020	1.049586	0.284348368186558	1.000000	3.000000	12.176776	3.12755128252014	0.000000	31.050000	121	95	Inventory - Packaged Grocery
004256301585	0.908188	0.439365716691364	0.000000	3.000000	72.063225	34.811557246502	0.000000	246.870000	403	188	Inventory - Packaged Grocery
073291344068	0.899082	0.331800758165599	0.000000	2.000000	35.720825	13.8457465810262	0.000000	80.460000	109	87	Inventory - Packaged Grocery
002190845557	1.281748	0.906840827680314	0.000000	10.000000	37.907630	26.9925739084659	0.000000	310.300000	2882	275	Inventory - Packaged Grocery
004158086005	0.000000	0	0.000000	0.000000	0.000000	0	0.000000	0.000000	63	62	Inventory - Packaged Grocery
005844960231	1.178783	0.648173268161263	0.000000	9.000000	42.003590	23.4145442370278	0.000000	337.680000	1348	269	Inventory - Packaged Grocery
008173834304	1.924324	1.42367509067458	0.000000	8.000000	8.683783	6.1390526245431	0.000000	33.120000	185	124	Inventory - Body Care
007323000851	1.065960	0.407406137032909	0.000000	10.000000	42.307622	16.2404863419544	0.000000	394.700000	1228	266	Inventory - Packaged Grocery
063243271777	1.086198	1.03577283726976	0.000000	24.000000	20.739641	19.4457667510757	0.000000	465.840000	2007	289	Inventory - Packaged Grocery
008983618278	0.807692	0.444507285652881	0.000000	2.000000	18.445384	11.3366112551825	0.000000	48.580000	52	46	Inventory - Packaged Grocery
074951277105	0.812227	0.423673182718707	0.000000	2.000000	15.327030	8.60544013492212	0.000000	32.280000	229	152	Inventory - Packaged Grocery
007634489083	0.500000	0.52704627669473	0.000000	1.000000	10.473000	11.055124553296	0.000000	21.340000	10	5	Inventory - Packaged Grocery
002418201112	0.000000	0	0.000000	0.000000	0.000000	0	0.000000	0.000000	16	16	Inventory - Packaged Grocery
004848100981	1.061818	0.301478390717391	0.000000	3.000000	23.248472	6.95311992676762	0.000000	67.890000	550	232	Inventory - Meat
007634489998	0.885658	0.688679439807504	0.000000	5.000000	18.154224	13.5757715216343	0.000000	87.000000	516	228	Inventory - Packaged Grocery
087989000033	1.038461	0.196116135138184	1.000000	2.000000	23.394230	3.74256187452066	19.090000	38.180000	26	26	Inventory - Packaged Grocery
085352200058	0.202764	0.402988494768593	0.000000	1.000000	2.728479	5.4415756322812	0.000000	14.600000	217	103	Inventory - Packaged Grocery
082415040116	1.072237	0.335417309725291	0.000000	3.000000	16.679093	5.14521724066727	0.000000	48.180000	706	257	Inventory - Refrigerated Grocery
004195400010	0.984615	0.330355286600071	0.000000	2.000000	16.390923	5.44906606765008	0.000000	32.880000	65	58	Inventory - Vitamins
071623718401	2.731111	2.60676984832677	0.000000	24.000000	11.488844	11.0074355190242	0.000000	103.680000	900	245	Inventory - Body Care
066738310903	2.045977	1.61323051580975	0.000000	12.000000	23.384597	18.05927029898	0.000000	138.720000	87	71	Inventory - Body Care
009396600582	1.054557	0.354255580389293	0.000000	7.000000	14.931355	4.88529503569635	0.000000	77.000000	2951	282	Inventory - Refrigerated Grocery
001356200045	2.200253	4.94256841157289	0.000000	144.000000	37.511381	85.8956381978673	0.000000	2589.120000	3156	281	Inventory - Packaged Grocery
009568430010	1.017977	0.148991956485844	1.000000	3.000000	28.635146	4.33192161225744	24.970000	84.480000	445	223	Inventory - Packaged Grocery
008105300200	1.043336	0.427202119595847	0.000000	4.000000	28.025352	11.4434747938958	0.000000	107.400000	923	249	Inventory - Frozen
007152415933	0.846153	0.365517768195196	0.000000	1.000000	13.440000	5.83908833907991	0.000000	16.860000	39	37	Inventory - Packaged Grocery
087989000047	0.684210	0.477566932940919	0.000000	1.000000	11.141578	7.8155111179684	0.000000	17.370000	19	18	Inventory - Packaged Grocery
008983618540	0.995454	0.224070424202025	0.000000	2.000000	10.576409	2.53490127804115	0.000000	21.580000	220	145	Inventory - Packaged Grocery
072474200826	2.811764	3.84055464014999	0.000000	24.000000	14.781058	20.8038604489607	0.000000	138.240000	85	63	Inventory - Body Care
071612312408	3.200000	2.16794833886788	1.000000	6.000000	21.172000	16.1073560834794	5.700000	45.660000	5	5	Inventory - Packaged Grocery
074515830050	1.004291	0.37096623707777	0.000000	4.000000	10.818133	3.99070244059328	0.000000	42.760000	466	209	Inventory - Packaged Grocery
005844989144	1.119733	0.479662770590972	0.000000	5.000000	18.605121	7.90510190647543	0.000000	86.350000	451	198	Inventory - Packaged Grocery
085997500222	2.414551	1.54888415613041	0.000000	10.000000	13.831015	8.66343478981604	0.000000	53.700000	591	220	Inventory - Body Care
072534228356	1.174225	0.770113330170115	0.000000	20.000000	33.724085	20.9197792437099	0.000000	405.200000	2646	279	Inventory - Packaged Grocery
008983631005	3.445312	2.99460334889633	0.000000	24.000000	11.292011	9.71302553406005	0.000000	77.760000	512	229	Inventory - Packaged Grocery
063174003010	0.551020	0.542418369042596	0.000000	2.000000	8.578775	8.56091375395881	0.000000	32.940000	49	44	Inventory - Body Care
002392390017	1.007009	0.0835255358254826	1.000000	2.000000	34.215280	5.39682360962729	0.000000	70.100000	428	211	Inventory - Packaged Grocery
002188810882	2.372756	2.12484537995072	0.000000	48.000000	43.340000	35.257811686838	0.000000	640.800000	1894	274	Inventory - Vitamins
085027300503	1.026256	0.201497807823946	0.000000	3.000000	23.947449	5.01950788477106	0.000000	66.420000	1333	268	Inventory - Refrigerated Grocery
035497332061	2.312775	1.46763452978493	0.000000	7.000000	12.711365	7.9791618753459	0.000000	39.690000	227	152	Inventory - Vitamins
085682000080	1.139830	0.842029922418087	0.000000	18.000000	16.485957	12.1362730206235	0.000000	248.220000	1180	267	Inventory - Packaged Grocery
087839700300	0.518394	0.507159577468718	0.000000	2.000000	22.739130	22.4389577613537	0.000000	84.400000	299	138	Inventory - Refrigerated Grocery
005260305602	0.150000	0.358192527549714	0.000000	1.000000	6.918312	16.5262677596985	0.000000	49.200000	160	106	Inventory - Packaged Grocery
007695045053	0.996153	0.677823435302004	0.000000	8.000000	16.027807	10.9278589555702	0.000000	128.400000	260	118	Inventory - Packaged Tea
088937912508	1.230769	0.926808695996298	0.000000	4.000000	10.553846	8.36160126058554	0.000000	35.320000	13	13	Inventory - Packaged Grocery
085262900414	0.832840	1.10050856068792	0.000000	12.000000	15.657965	20.8019894693246	0.000000	224.160000	1352	279	Inventory - Frozen
005844977162	1.404021	1.00884305120146	0.000000	10.000000	49.777891	35.0318308140723	0.000000	327.000000	1641	264	Inventory - Packaged Grocery
001356200103	2.277777	2.98320308129026	0.000000	25.000000	113.251333	153.787168706874	0.000000	1289.500000	90	18	Inventory - Packaged Grocery
078503002112	1.311881	0.756613472088936	0.000000	7.000000	20.340148	11.7575026457254	0.000000	111.510000	404	219	Inventory - Frozen
073291322752	0.000000	NULL	0.000000	0.000000	0.000000	NULL	0.000000	0.000000	1	1	Inventory - Packaged Grocery
025317005364	0.870370	0.986374408089785	-2.000000	4.000000	42.130000	47.3339894140157	-101.900000	180.000000	27	20	Inventory - Meat
009396600201	1.068521	0.350713170117069	0.000000	4.000000	18.606351	6.09087605596697	0.000000	72.400000	2875	291	Inventory - Refrigerated Grocery
008131230030	0.893031	0.478453524530748	0.000000	4.000000	17.072830	9.10628935452944	0.000000	67.440000	1636	278	Inventory - Refrigerated Grocery
072751000659	0.572008	1.29088464686342	0.000000	12.000000	1.748103	4.99739554030316	0.000000	47.760000	986	229	Inventory - Vitamins
005260305473	1.162454	0.780195457497672	0.000000	8.000000	32.770021	20.7694016632041	0.000000	234.400000	1385	263	Inventory - Packaged Grocery
004256360062	1.125700	2.41682150731358	0.000000	132.000000	12.948425	27.8221154570825	0.000000	1519.320000	3214	290	Inventory - Packaged Grocery
033337333077	1.038229	0.375381493644654	-1.000000	3.000000	26.017040	9.26901418241989	-26.680000	78.630000	723	236	Inventory - Refrigerated Grocery
007720800033	1.495612	1.91829380974864	0.000000	40.000000	23.914233	27.801794376911	0.000000	662.800000	2393	293	Inventory - Packaged Grocery
007341600330	1.069587	0.468989606174031	0.000000	6.000000	20.726726	7.95596529857615	0.000000	101.580000	388	196	Inventory - Packaged Grocery
073291344061	0.730180	0.565556245642167	0.000000	4.000000	29.134492	22.6862719827634	0.000000	160.920000	719	241	Inventory - Packaged Grocery
073291322789	0.988571	0.106596857287538	0.000000	1.000000	31.742800	3.46009959992192	0.000000	35.110000	175	125	Inventory - Packaged Grocery
089786500103	1.000000	0	1.000000	1.000000	10.501666	0.387947435681001	9.160000	11.250000	84	76	Inventory - Packaged Grocery
004256301755	1.130363	1.00634460040468	0.000000	10.000000	29.306270	24.9864473933674	0.000000	236.600000	606	228	Inventory - Packaged Grocery
083647001003	2.036363	1.29047272939798	1.000000	8.000000	26.628909	16.7957681699144	11.460000	105.760000	55	49	Inventory - Vitamins
